group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
UniFrac Function,Internal Rayon Parallel,100000,,,56892667.0,ns,648
UniFrac Function,Internal Rayon Parallel,100000,,,55532000.0,ns,660
UniFrac Function,Internal Rayon Parallel,100000,,,58084416.0,ns,672
UniFrac Function,Internal Rayon Parallel,100000,,,58738916.0,ns,684
UniFrac Function,Internal Rayon Parallel,100000,,,59958333.0,ns,696
UniFrac Function,Internal Rayon Parallel,100000,,,61168250.0,ns,708
UniFrac Function,Internal Rayon Parallel,100000,,,64029375.0,ns,720
UniFrac Function,Internal Rayon Parallel,100000,,,62980875.0,ns,732
UniFrac Function,Internal Rayon Parallel,100000,,,64753833.0,ns,744
UniFrac Function,Internal Rayon Parallel,100000,,,65506292.0,ns,756
UniFrac Function,Internal Rayon Parallel,100000,,,65106834.0,ns,768
UniFrac Function,Internal Rayon Parallel,100000,,,67213250.0,ns,780
UniFrac Function,Internal Rayon Parallel,100000,,,67653291.0,ns,792
UniFrac Function,Internal Rayon Parallel,100000,,,66703666.0,ns,804
UniFrac Function,Internal Rayon Parallel,100000,,,69625791.0,ns,816
UniFrac Function,Internal Rayon Parallel,100000,,,71773500.0,ns,828
UniFrac Function,Internal Rayon Parallel,100000,,,71991208.0,ns,840
UniFrac Function,Internal Rayon Parallel,100000,,,73323333.0,ns,852
UniFrac Function,Internal Rayon Parallel,100000,,,74217084.0,ns,864
UniFrac Function,Internal Rayon Parallel,100000,,,74161625.0,ns,876
UniFrac Function,Internal Rayon Parallel,100000,,,76462000.0,ns,888
UniFrac Function,Internal Rayon Parallel,100000,,,76277292.0,ns,900
UniFrac Function,Internal Rayon Parallel,100000,,,79412500.0,ns,912
UniFrac Function,Internal Rayon Parallel,100000,,,78268167.0,ns,924
UniFrac Function,Internal Rayon Parallel,100000,,,79698167.0,ns,936
UniFrac Function,Internal Rayon Parallel,100000,,,82381250.0,ns,948
UniFrac Function,Internal Rayon Parallel,100000,,,82150791.0,ns,960
UniFrac Function,Internal Rayon Parallel,100000,,,84750958.0,ns,972
UniFrac Function,Internal Rayon Parallel,100000,,,85995625.0,ns,984
UniFrac Function,Internal Rayon Parallel,100000,,,83699208.0,ns,996
UniFrac Function,Internal Rayon Parallel,100000,,,84505250.0,ns,1008
UniFrac Function,Internal Rayon Parallel,100000,,,85597416.0,ns,1020
UniFrac Function,Internal Rayon Parallel,100000,,,88888291.0,ns,1032
UniFrac Function,Internal Rayon Parallel,100000,,,88997416.0,ns,1044
UniFrac Function,Internal Rayon Parallel,100000,,,88839916.0,ns,1056
UniFrac Function,Internal Rayon Parallel,100000,,,92652958.0,ns,1068
UniFrac Function,Internal Rayon Parallel,100000,,,93220041.0,ns,1080
UniFrac Function,Internal Rayon Parallel,100000,,,92076416.0,ns,1092
UniFrac Function,Internal Rayon Parallel,100000,,,93820834.0,ns,1104
UniFrac Function,Internal Rayon Parallel,100000,,,95062500.0,ns,1116
UniFrac Function,Internal Rayon Parallel,100000,,,94367500.0,ns,1128
UniFrac Function,Internal Rayon Parallel,100000,,,98056458.0,ns,1140
UniFrac Function,Internal Rayon Parallel,100000,,,95377334.0,ns,1152
UniFrac Function,Internal Rayon Parallel,100000,,,102136708.0,ns,1164
UniFrac Function,Internal Rayon Parallel,100000,,,100478958.0,ns,1176
UniFrac Function,Internal Rayon Parallel,100000,,,99342792.0,ns,1188
UniFrac Function,Internal Rayon Parallel,100000,,,102065750.0,ns,1200
