group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
UniFrac Function,NDarray vectorized,10000000,,,58954625.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56158875.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55232833.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55884292.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,57017834.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,57955834.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,60470083.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,59069083.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55298583.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55018750.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55262084.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54627334.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54874250.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54798791.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55005416.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55476042.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54962625.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54955958.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55036666.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54626125.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55649792.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56295791.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54917000.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55091250.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56238334.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,57209292.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,60319125.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56158875.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55318375.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56035875.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55036167.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54912958.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55248875.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55748667.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54929875.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55058459.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55333417.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54819125.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55139458.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55233667.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54942125.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55075375.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55315625.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55299625.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56392417.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,57643792.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,59077625.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56145583.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55225666.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54894458.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55201042.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54784292.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54755333.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55559875.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54695125.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55504667.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54578166.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56268541.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54824958.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54821625.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54743500.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54779583.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55252625.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55107375.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,57671917.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,60097041.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56310333.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56200417.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55340917.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54728792.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55440583.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55424667.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54740791.0,ns,5
