group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
UniFrac Function,External Rayon Parallel,10000000,,,70059458.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69980000.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,71528958.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,72101041.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69452583.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,74352083.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,75757417.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,72106500.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68820458.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68794792.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68678500.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69367542.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69468083.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69240583.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69266708.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69500583.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69125208.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69446917.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69391000.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,70844542.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69665292.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,73451417.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,73850958.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,74790250.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69889459.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,74055166.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,70028083.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69047083.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69106417.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69323209.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68869959.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68924458.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,71069500.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69604083.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,71494208.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,71387500.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69179959.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,74309792.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,74911750.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,71892625.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68886708.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69498500.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69156375.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69575042.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68966833.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68786583.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68924250.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69097625.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69205208.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68603417.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,70418375.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,70619750.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,70840125.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,75748875.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,72955917.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69414084.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68627583.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68952750.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68802209.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68609458.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68381041.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69385000.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68987542.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68902417.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69639125.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,68393500.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,69036584.0,ns,2
UniFrac Function,External Rayon Parallel,10000000,,,71239625.0,ns,2
