group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
UniFrac Function,NDarray vectorized,1000000,,,126825250.0,ns,146
UniFrac Function,NDarray vectorized,1000000,,,126913292.0,ns,148
UniFrac Function,NDarray vectorized,1000000,,,130038542.0,ns,150
UniFrac Function,NDarray vectorized,1000000,,,131260584.0,ns,152
UniFrac Function,NDarray vectorized,1000000,,,132192917.0,ns,154
UniFrac Function,NDarray vectorized,1000000,,,134912084.0,ns,156
UniFrac Function,NDarray vectorized,1000000,,,137425083.0,ns,158
UniFrac Function,NDarray vectorized,1000000,,,143498917.0,ns,160
UniFrac Function,NDarray vectorized,1000000,,,139871834.0,ns,162
UniFrac Function,NDarray vectorized,1000000,,,140666750.0,ns,164
UniFrac Function,NDarray vectorized,1000000,,,142463250.0,ns,166
UniFrac Function,NDarray vectorized,1000000,,,145456417.0,ns,168
UniFrac Function,NDarray vectorized,1000000,,,145721584.0,ns,170
UniFrac Function,NDarray vectorized,1000000,,,147551834.0,ns,172
UniFrac Function,NDarray vectorized,1000000,,,152470208.0,ns,174
UniFrac Function,NDarray vectorized,1000000,,,156072125.0,ns,176
UniFrac Function,NDarray vectorized,1000000,,,153168125.0,ns,178
UniFrac Function,NDarray vectorized,1000000,,,155574833.0,ns,180
UniFrac Function,NDarray vectorized,1000000,,,157417584.0,ns,182
UniFrac Function,NDarray vectorized,1000000,,,157462292.0,ns,184
UniFrac Function,NDarray vectorized,1000000,,,160666334.0,ns,186
UniFrac Function,NDarray vectorized,1000000,,,175408375.0,ns,188
UniFrac Function,NDarray vectorized,1000000,,,170455709.0,ns,190
UniFrac Function,NDarray vectorized,1000000,,,164646375.0,ns,192
UniFrac Function,NDarray vectorized,1000000,,,165727250.0,ns,194
UniFrac Function,NDarray vectorized,1000000,,,167004917.0,ns,196
UniFrac Function,NDarray vectorized,1000000,,,169151250.0,ns,198
UniFrac Function,NDarray vectorized,1000000,,,171795333.0,ns,200
