group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
UniFrac Function,NDarray vectorized,100,,,992625.0,ns,10439
UniFrac Function,NDarray vectorized,100,,,1981541.0,ns,20878
UniFrac Function,NDarray vectorized,100,,,2970416.0,ns,31317
UniFrac Function,NDarray vectorized,100,,,3962792.0,ns,41756
UniFrac Function,NDarray vectorized,100,,,5077708.0,ns,52195
UniFrac Function,NDarray vectorized,100,,,6062833.0,ns,62634
UniFrac Function,NDarray vectorized,100,,,7047958.0,ns,73073
UniFrac Function,NDarray vectorized,100,,,7933750.0,ns,83512
UniFrac Function,NDarray vectorized,100,,,8931292.0,ns,93951
UniFrac Function,NDarray vectorized,100,,,9917250.0,ns,104390
UniFrac Function,NDarray vectorized,100,,,10917250.0,ns,114829
UniFrac Function,NDarray vectorized,100,,,11926209.0,ns,125268
UniFrac Function,NDarray vectorized,100,,,12910542.0,ns,135707
UniFrac Function,NDarray vectorized,100,,,13901250.0,ns,146146
UniFrac Function,NDarray vectorized,100,,,14897250.0,ns,156585
UniFrac Function,NDarray vectorized,100,,,15895250.0,ns,167024
UniFrac Function,NDarray vectorized,100,,,16870375.0,ns,177463
UniFrac Function,NDarray vectorized,100,,,17866875.0,ns,187902
UniFrac Function,NDarray vectorized,100,,,18867792.0,ns,198341
UniFrac Function,NDarray vectorized,100,,,19849542.0,ns,208780
UniFrac Function,NDarray vectorized,100,,,20856750.0,ns,219219
UniFrac Function,NDarray vectorized,100,,,21870917.0,ns,229658
UniFrac Function,NDarray vectorized,100,,,22877000.0,ns,240097
UniFrac Function,NDarray vectorized,100,,,23781875.0,ns,250536
UniFrac Function,NDarray vectorized,100,,,24806292.0,ns,260975
UniFrac Function,NDarray vectorized,100,,,25810250.0,ns,271414
UniFrac Function,NDarray vectorized,100,,,26796625.0,ns,281853
UniFrac Function,NDarray vectorized,100,,,27755542.0,ns,292292
UniFrac Function,NDarray vectorized,100,,,28763042.0,ns,302731
UniFrac Function,NDarray vectorized,100,,,29783000.0,ns,313170
UniFrac Function,NDarray vectorized,100,,,30765667.0,ns,323609
UniFrac Function,NDarray vectorized,100,,,31774208.0,ns,334048
UniFrac Function,NDarray vectorized,100,,,32733041.0,ns,344487
UniFrac Function,NDarray vectorized,100,,,33718875.0,ns,354926
UniFrac Function,NDarray vectorized,100,,,34715000.0,ns,365365
UniFrac Function,NDarray vectorized,100,,,35745125.0,ns,375804
UniFrac Function,NDarray vectorized,100,,,36720875.0,ns,386243
UniFrac Function,NDarray vectorized,100,,,37711167.0,ns,396682
UniFrac Function,NDarray vectorized,100,,,38713042.0,ns,407121
UniFrac Function,NDarray vectorized,100,,,39717042.0,ns,417560
UniFrac Function,NDarray vectorized,100,,,41068667.0,ns,427999
UniFrac Function,NDarray vectorized,100,,,42352292.0,ns,438438
UniFrac Function,NDarray vectorized,100,,,43289917.0,ns,448877
UniFrac Function,NDarray vectorized,100,,,43694583.0,ns,459316
UniFrac Function,NDarray vectorized,100,,,44699291.0,ns,469755
UniFrac Function,NDarray vectorized,100,,,45672666.0,ns,480194
UniFrac Function,NDarray vectorized,100,,,46665083.0,ns,490633
UniFrac Function,NDarray vectorized,100,,,47632250.0,ns,501072
UniFrac Function,NDarray vectorized,100,,,48649416.0,ns,511511
UniFrac Function,NDarray vectorized,100,,,49632500.0,ns,521950
UniFrac Function,NDarray vectorized,100,,,50623250.0,ns,532389
UniFrac Function,NDarray vectorized,100,,,51639459.0,ns,542828
UniFrac Function,NDarray vectorized,100,,,52613000.0,ns,553267
UniFrac Function,NDarray vectorized,100,,,53586041.0,ns,563706
UniFrac Function,NDarray vectorized,100,,,54603583.0,ns,574145
UniFrac Function,NDarray vectorized,100,,,55596875.0,ns,584584
UniFrac Function,NDarray vectorized,100,,,56551750.0,ns,595023
UniFrac Function,NDarray vectorized,100,,,57551875.0,ns,605462
UniFrac Function,NDarray vectorized,100,,,58584000.0,ns,615901
UniFrac Function,NDarray vectorized,100,,,59540291.0,ns,626340
UniFrac Function,NDarray vectorized,100,,,60502500.0,ns,636779
UniFrac Function,NDarray vectorized,100,,,61983834.0,ns,647218
UniFrac Function,NDarray vectorized,100,,,62621750.0,ns,657657
UniFrac Function,NDarray vectorized,100,,,62160917.0,ns,668096
UniFrac Function,NDarray vectorized,100,,,62817667.0,ns,678535
UniFrac Function,NDarray vectorized,100,,,63780333.0,ns,688974
UniFrac Function,NDarray vectorized,100,,,64763250.0,ns,699413
UniFrac Function,NDarray vectorized,100,,,65750000.0,ns,709852
UniFrac Function,NDarray vectorized,100,,,66743542.0,ns,720291
UniFrac Function,NDarray vectorized,100,,,67603333.0,ns,730730
UniFrac Function,NDarray vectorized,100,,,68493833.0,ns,741169
UniFrac Function,NDarray vectorized,100,,,69479125.0,ns,751608
UniFrac Function,NDarray vectorized,100,,,70557167.0,ns,762047
UniFrac Function,NDarray vectorized,100,,,71506250.0,ns,772486
UniFrac Function,NDarray vectorized,100,,,72383458.0,ns,782925
UniFrac Function,NDarray vectorized,100,,,73574583.0,ns,793364
UniFrac Function,NDarray vectorized,100,,,74233084.0,ns,803803
UniFrac Function,NDarray vectorized,100,,,76200667.0,ns,814242
UniFrac Function,NDarray vectorized,100,,,77714000.0,ns,824681
UniFrac Function,NDarray vectorized,100,,,78440416.0,ns,835120
UniFrac Function,NDarray vectorized,100,,,79622000.0,ns,845559
UniFrac Function,NDarray vectorized,100,,,80428875.0,ns,855998
UniFrac Function,NDarray vectorized,100,,,81558084.0,ns,866437
UniFrac Function,NDarray vectorized,100,,,82493292.0,ns,876876
UniFrac Function,NDarray vectorized,100,,,83699542.0,ns,887315
UniFrac Function,NDarray vectorized,100,,,84624458.0,ns,897754
UniFrac Function,NDarray vectorized,100,,,85672500.0,ns,908193
UniFrac Function,NDarray vectorized,100,,,86634500.0,ns,918632
UniFrac Function,NDarray vectorized,100,,,87550334.0,ns,929071
UniFrac Function,NDarray vectorized,100,,,88487583.0,ns,939510
UniFrac Function,NDarray vectorized,100,,,90050500.0,ns,949949
UniFrac Function,NDarray vectorized,100,,,91403417.0,ns,960388
UniFrac Function,NDarray vectorized,100,,,91392667.0,ns,970827
UniFrac Function,NDarray vectorized,100,,,92420709.0,ns,981266
UniFrac Function,NDarray vectorized,100,,,93165375.0,ns,991705
UniFrac Function,NDarray vectorized,100,,,94438250.0,ns,1002144
UniFrac Function,NDarray vectorized,100,,,95384083.0,ns,1012583
UniFrac Function,NDarray vectorized,100,,,96433334.0,ns,1023022
UniFrac Function,NDarray vectorized,100,,,97328292.0,ns,1033461
UniFrac Function,NDarray vectorized,100,,,98349709.0,ns,1043900
